what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.1000.v201608061842,"org.eclipse.wst.sse.core",1525733278301
started,bundle,org.eclipse.wst.sse.ui,1.3.500.v201605120129,"org.eclipse.wst.sse.ui",1525733278303
started,bundle,org.eclipse.wst.web,1.1.800.v201312041437,"org.eclipse.wst.web",1525733278304
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1525733278305
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1525733278306
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1525733278306
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1525733278307
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1525733278308
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1525733278310
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1525733278310
os,sysinfo,,,"win32",1525733278342
arch,sysinfo,,,"x86_64",1525733278343
ws,sysinfo,,,"win32",1525733278343
locale,sysinfo,,,"pt_BR",1525733278343
processors,sysinfo,,,"4",1525733278343
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1525733278343
java.runtime.version,sysinfo,,,"1.8.0_102-b14",1525733278343
java.specification.name,sysinfo,,,"Java Platform API Specification",1525733278343
java.specification.vendor,sysinfo,,,"Oracle Corporation",1525733278343
java.specification.version,sysinfo,,,"1.8",1525733278343
java.vendor,sysinfo,,,"Oracle Corporation",1525733278343
java.version,sysinfo,,,"1.8.0_102",1525733278343
java.vm.info,sysinfo,,,"mixed mode",1525733278343
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1525733278343
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1525733278343
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1525733278343
java.vm.specification.version,sysinfo,,,"1.8",1525733278343
java.vm.vendor,sysinfo,,,"Oracle Corporation",1525733278343
java.vm.version,sysinfo,,,"25.102-b14",1525733278343
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1525733278412
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733281774
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.300.v20160504-1450,"org.eclipse.equinox.p2.garbagecollector",1525733286329
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733286978
started,bundle,org.eclipse.wst.server.core,1.8.100.v201605201456,"org.eclipse.wst.server.core",1525733287074
started,bundle,org.eclipse.wst.server.ui,1.5.306.v201609011808,"org.eclipse.wst.server.ui",1525733287126
started,bundle,org.eclipse.jpt.common.utility,2.4.0.v201603181811,"org.eclipse.jpt.common.utility",1525733289512
started,bundle,org.eclipse.jpt.common.core,1.5.0.v201603181811,"org.eclipse.jpt.common.core",1525733289519
started,bundle,org.eclipse.jpt.jpa.core,3.5.0.v201603181811,"org.eclipse.jpt.jpa.core",1525733289521
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.500.v201508121553,"org.eclipse.jst.common.project.facet.core",1525733289748
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.600.v201505131719,"org.eclipse.jst.ws.jaxrs.core",1525733289791
started,bundle,org.eclipse.jpt.jpa.db,2.2.200.v201603180253,"org.eclipse.jpt.jpa.db",1525733289981
started,bundle,org.eclipse.datatools.connectivity,1.13.0.201603142002,"org.eclipse.datatools.connectivity",1525733290170
started,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.0.v201608251013,"org.eclipse.wst.jsdt.chromium.debug.ui",1525733291018
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.500.v201505131719,"org.eclipse.wst.ws.service.policy.ui",1525733291672
started,bundle,org.eclipse.wst.ws.service.policy,1.0.450.v201505131719,"org.eclipse.wst.ws.service.policy",1525733291698
started,bundle,org.eclipse.wst.command.env,1.0.500.v201505131719,"org.eclipse.wst.command.env",1525733291792
started,bundle,org.eclipse.wst.ws,1.1.400.v201503231435,"org.eclipse.wst.ws",1525733291795
started,bundle,org.eclipse.cft.server.standalone.core,1.0.4.v201611302157,"org.eclipse.cft.server.standalone.core",1525733292277
started,bundle,org.eclipse.cft.server.core,1.2.0.v201611302157,"org.eclipse.cft.server.core",1525733293737
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.400.v201504292002,"org.eclipse.wst.common.frameworks.ui",1525733293793
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908251833,"org.eclipse.wst.common.core",1525733293812
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733300920
started,bundle,org.eclipse.jem.util,2.1.200.v201404021757,"org.eclipse.jem.util",1525733303404
started,bundle,org.eclipse.wst.common.emf,1.2.400.v201505132009,"org.eclipse.wst.common.emf",1525733303469
started,bundle,org.eclipse.jst.j2ee.core,1.3.200.v201505041449,"org.eclipse.jst.j2ee.core",1525733303474
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733303639
started,bundle,org.eclipse.jpt.jaxb.core,1.4.100.v201603180253,"org.eclipse.jpt.jaxb.core",1525733303813
started,bundle,org.eclipse.wst.common.frameworks,1.2.200.v201304241450,"org.eclipse.wst.common.frameworks",1525733304164
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107081800,"org.eclipse.wst.common.emfworkbench.integration",1525733304198
started,bundle,org.eclipse.wst.common.modulecore,1.2.401.v201408132036,"org.eclipse.wst.common.modulecore",1525733304284
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733307863
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733314431
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733314915
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733315350
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733315578
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733324445
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1525733324507
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733328976
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733334815
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733335154
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733335654
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1525733338142
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733344067
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1525733344720
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733346160
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1525733348700
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733357604
started,bundle,org.eclipse.jdt.debug,3.10.1.v20160811-0441,"org.eclipse.jdt.debug",1525733366511
started,bundle,org.eclipse.debug.ui,3.11.202.v20161114-0338,"org.eclipse.debug.ui",1525733366617
started,bundle,org.eclipse.jdt.debug.ui,3.7.201.v20160811-0450,"org.eclipse.jdt.debug.ui",1525733366754
started,bundle,org.eclipse.jst.jsp.ui,1.1.1100.v201605092203,"org.eclipse.jst.jsp.ui",1525733366793
started,bundle,org.eclipse.ant.ui,3.6.201.v20161115-1135,"org.eclipse.ant.ui",1525733366816
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.500.v201604292217,"org.eclipse.wst.jsdt.debug.rhino.ui",1525733366859
started,bundle,org.eclipse.jst.jsp.core,1.2.901.v201608060346,"org.eclipse.jst.jsp.core",1525733367434
started,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.0.v201608251013,"org.eclipse.wst.jsdt.chromium.debug.core",1525733369122
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.601.v201602241911,"org.eclipse.wst.jsdt.manipulation",1525733369535
started,bundle,org.eclipse.wst.jsdt.core,2.0.0.v201608251059,"org.eclipse.wst.jsdt.core",1525733370132
started,bundle,org.eclipse.wst.jsdt.ui,2.0.0.v201608301904,"org.eclipse.wst.jsdt.ui",1525733370311
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733373022
executed,command,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.edit.text.java.rename.element",1525733373063
started,bundle,org.eclipse.wst.validation,1.2.700.v201508251749,"org.eclipse.wst.validation",1525733373378
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733381548
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733382550
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733389780
started,bundle,org.eclipse.mylyn.java.tasks,3.21.0.v20160701-1337,"org.eclipse.mylyn.java.tasks",1525733394058
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733394226
executed,command,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.edit.text.goto.lineStart",1525733398959
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733408695
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733415813
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733417091
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733420931
started,bundle,org.eclipse.jdt.junit,3.9.0.v20160421-1701,"org.eclipse.jdt.junit",1525733421679
started,bundle,org.eclipse.pde.api.tools,1.1.2.v20161115-0549,"org.eclipse.pde.api.tools",1525733422104
started,bundle,org.eclipse.pde.api.tools.ui,1.1.0.v20160519-0701,"org.eclipse.pde.api.tools.ui",1525733422113
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733424271
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733424801
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733426537
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733426917
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733427352
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733429653
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733439847
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733448271
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733450268
started,bundle,org.eclipse.recommenders.injection,2.4.5.v20161130-1427,"org.eclipse.recommenders.injection",1525733453996
started,bundle,org.eclipse.recommenders.apidocs.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.apidocs.rcp",1525733454027
started,bundle,org.eclipse.recommenders.chain.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.chain.rcp",1525733454035
started,bundle,org.eclipse.recommenders.completion.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.completion.rcp",1525733454040
started,bundle,org.eclipse.recommenders.coordinates.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.coordinates.rcp",1525733454350
started,bundle,org.eclipse.recommenders.coordinates,2.4.5.v20161130-1427,"org.eclipse.recommenders.coordinates",1525733454788
started,bundle,org.eclipse.recommenders.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.rcp",1525733455106
started,bundle,org.eclipse.recommenders.models,2.4.5.v20161130-1427,"org.eclipse.recommenders.models",1525733456448
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1525733458172
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733470649
started,bundle,org.eclipse.wst.jsdt.js.bower,1.0.0.v201605192332,"org.eclipse.wst.jsdt.js.bower",1525733472942
started,bundle,org.eclipse.wst.jsdt.js.node,1.0.0.v201608102114,"org.eclipse.wst.jsdt.js.node",1525733472965
started,bundle,org.eclipse.wst.jsdt.js.npm,1.0.0.v201607180823,"org.eclipse.wst.jsdt.js.npm",1525733472991
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.saveAll",1525733474250
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733475232
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733479335
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733480459
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733484956
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733485237
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733486401
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733517322
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733521349
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733526189
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733532173
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733535807
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733537848
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733539347
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733547385
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733550847
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733553926
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733556059
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733557982
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733564113
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733567316
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733572131
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733576416
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733577328
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733586752
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733589150
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733596091
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733598600
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733605202
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733608263
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.undo",1525733614018
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733615443
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733621618
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1525733624185
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733626435
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1525733629771
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733641376
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733644632
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.delete",1525733646732
activated,view,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.PackageExplorer",1525733655633
started,bundle,org.eclipse.recommenders.utils.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.utils.rcp",1525733656227
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1525733659802
