what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.rse.files.ui,3.2.200.201507172213,"org.eclipse.rse.files.ui",1526076197584
started,bundle,org.eclipse.rse.services,3.3.0.201506120731,"org.eclipse.rse.services",1526076197584
started,bundle,org.eclipse.rse.services.local,2.2.1.201507180454,"org.eclipse.rse.services.local",1526076197584
started,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201403100950,"org.eclipse.rse.subsystems.files.core",1526076197584
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201403251512,"org.eclipse.rse.subsystems.files.local",1526076197584
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201403271554,"org.eclipse.rse.subsystems.shells.core",1526076197584
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.local",1526076197584
started,bundle,org.eclipse.rse.ui,3.3.300.201610252046,"org.eclipse.rse.ui",1526076197584
started,bundle,org.eclipse.search,3.11.1.v20161113-1700,"org.eclipse.search",1526076197599
started,bundle,org.eclipse.team.core,3.8.0.v20160418-1534,"org.eclipse.team.core",1526076197599
started,bundle,org.eclipse.team.ui,3.8.0.v20160518-1906,"org.eclipse.team.ui",1526076197599
started,bundle,org.eclipse.tm.terminal.view.ui,4.2.0.201609191434,"org.eclipse.tm.terminal.view.ui",1526076197599
started,bundle,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui",1526076197599
started,bundle,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console",1526076197599
started,bundle,org.eclipse.ui.editors,3.10.1.v20161106-1856,"org.eclipse.ui.editors",1526076197599
started,bundle,org.eclipse.ui.ide,3.12.2.v20161115-1450,"org.eclipse.ui.ide",1526076197599
started,bundle,org.eclipse.ui.ide.application,1.1.101.v20160829-0827,"org.eclipse.ui.ide.application",1526076197599
started,bundle,org.eclipse.ui.monitoring,1.1.1.v20161028-1850,"org.eclipse.ui.monitoring",1526076197599
started,bundle,org.eclipse.ui.net,1.3.0.v20160426-1633,"org.eclipse.ui.net",1526076197599
started,bundle,org.eclipse.ui.themes,1.1.300.v20161107-1827,"org.eclipse.ui.themes",1526076197599
started,bundle,org.eclipse.ui.trace,1.0.400.v20160509-1055,"org.eclipse.ui.trace",1526076197599
started,bundle,org.eclipse.ui.views.log,1.2.1.v20160829-0826,"org.eclipse.ui.views.log",1526076197599
started,bundle,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"org.eclipse.ui.workbench",1526076197599
started,bundle,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.workbench.texteditor",1526076197599
started,bundle,org.eclipse.update.configurator,3.3.400.v20160506-0750,"org.eclipse.update.configurator",1526076197599
started,bundle,org.eclipse.userstorage,1.0.0.v20160524-0709,"org.eclipse.userstorage",1526076197599
started,bundle,org.eclipse.userstorage.ui,1.0.0.v20151216-0912,"org.eclipse.userstorage.ui",1526076197599
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030423,"org.eclipse.wst.common.project.facet.core",1526076197599
started,bundle,org.eclipse.wst.sse.ui,1.3.500.v201605120129,"org.eclipse.wst.sse.ui",1526076197599
started,bundle,org.eclipse.wst.web,1.1.800.v201312041437,"org.eclipse.wst.web",1526076197599
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1526076197599
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1526076197599
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1526076197599
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1526076197615
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1526076197615
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1526076197615
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1526076197630
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1526076197630
os,sysinfo,,,"win32",1526076197630
arch,sysinfo,,,"x86_64",1526076197630
ws,sysinfo,,,"win32",1526076197630
locale,sysinfo,,,"pt_BR",1526076197630
processors,sysinfo,,,"4",1526076197630
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1526076197630
java.runtime.version,sysinfo,,,"1.8.0_102-b14",1526076197630
java.specification.name,sysinfo,,,"Java Platform API Specification",1526076197630
java.specification.vendor,sysinfo,,,"Oracle Corporation",1526076197630
java.specification.version,sysinfo,,,"1.8",1526076197630
java.vendor,sysinfo,,,"Oracle Corporation",1526076197630
java.version,sysinfo,,,"1.8.0_102",1526076197630
java.vm.info,sysinfo,,,"mixed mode",1526076197630
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1526076197630
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1526076197630
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1526076197630
java.vm.specification.version,sysinfo,,,"1.8",1526076197630
java.vm.vendor,sysinfo,,,"Oracle Corporation",1526076197630
java.vm.version,sysinfo,,,"25.102-b14",1526076197630
opened,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1526076198912
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1526076199693
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1526076201459
activated,editor,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui.CompilationUnitEditor",1526076202849
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1526076208099
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1526076209896
